2015-09-17T03:55:15.430 -31.4244  -71.6876  27.0 6.5  mww
2015-09-17T04:10:27.780 -31.5173  -71.8040  23.0 6.7  mww
2015-09-18T09:10:44.730 -32.3681  -72.2292   8.0 6.2  mww
2015-09-18T15:59:42.640  15.2767  -45.9886  10.0 6.0  mww
2015-09-19T05:06:47.500 -29.6411  -72.0770   6.0 6.1  mww
2015-09-19T12:52:20.920 -32.3335  -72.0629  18.0 6.2  mww
2015-09-21T05:39:34.910 -31.5757  -71.7431  30.0 6.1  mww
2015-09-21T17:40:00.060 -31.7275  -71.3792  35.0 6.6  mww
2015-09-22T07:13:00.520 -31.4441  -71.2653  58.0 6.0  mww
2015-09-24T15:53:27.740  -0.6212  131.2622  18.0 6.6  mww
2015-09-26T02:51:18.830 -30.8148  -71.3217  46.0 6.3  mww
2015-10-11T00:58:27.170 -54.4856 -135.7080  10.0 6.1  mww
2015-10-14T05:43:08.300  48.8595  156.2259  12.0 6.0  mww
2015-10-18T16:18:35.520 -16.2018 -173.2608  12.0 6.0  mww
2015-10-20T21:52:02.560 -14.8595  167.3028 135.0 7.1  mww
2015-10-23T01:40:06.320 -54.2258    6.1653  11.0 6.2  mww
2015-10-23T04:04:18.140 -45.8146   37.1711  10.0 6.0  mww
2015-10-26T09:09:42.560  36.5244   70.3676 231.0 7.5  mww
2015-11-04T03:44:15.190  -8.3381  124.8754  20.0 6.5  mww
2015-11-07T07:04:31.380 -29.4642  -72.3015  13.0 6.2  mww
2015-11-07T07:31:43.870 -30.8796  -71.4519  46.0 6.8  mww
2015-11-08T16:47:02.160   6.8431   94.6480  10.0 6.6  mww
2015-11-09T16:03:46.070  51.6394 -173.0746  15.0 6.5  mww
2015-11-11T01:54:38.570 -29.5067  -72.0068  12.0 6.9  mww
